744920,BEBE CRECE MEDIAS NIÑA SURT T/SURT,BEBE CRECE MEDIAS NIÑA SURT T/SURT,,,,BEBE CRECE (156),,,,,,,69.65,80.05759055,14.9427,1,0,0,,2015-08-24
744921,BEBE CRECE MEDIAS NIÑA SURT T/SURT,BEBE CRECE MEDIAS NIÑA SURT T/SURT,,,,BEBE CRECE (156),,,,,,,69.65,80.05759055,14.9427,1,0,0,,2015-08-24
744922,BEBE CRECE MEDIAS NIÑA SURT T/SURT,BEBE CRECE MEDIAS NIÑA SURT T/SURT,,,,BEBE CRECE (156),,,,,,,69.65,80.05759055,14.9427,1,0,0,,2015-08-24
744923,BEBE CRECE MEDIAS NIÑA SURT T/SURT,BEBE CRECE MEDIAS NIÑA SURT T/SURT,,,,BEBE CRECE (156),,,,,,,77.7,89.3104779,14.9427,1,0,0,,2015-08-24
744924,BEBE CRECE MEDIAS NIÑA SURT T/SURT,BEBE CRECE MEDIAS NIÑA SURT T/SURT,,,,BEBE CRECE (156),,,,,,,77.7,89.3104779,14.9427,1,0,0,,2015-08-24
744925,BEBE CRECE MEDIAS NIÑA SURT T/SURT,BEBE CRECE MEDIAS NIÑA SURT T/SURT,,,,BEBE CRECE (156),,,,,,,77.7,89.3104779,14.9427,1,0,0,,2015-08-24
01-C13994,ZAWARY BLUSA DAMA SURT T/S-XL,ZAWARY BLUSA DAMA SURT T/S-XL,,,,ZAWARY,,,,,,,464.8,534.2536696,14.9427,1,0,0,,2015-08-24
01-C14000,ZAWARY BLUSA DAMA SURT T/S-XL,ZAWARY BLUSA DAMA SURT T/S-XL,,,,ZAWARY,,,,,,,329,378.161483,14.9427,1,0,0,,2015-08-24
01-C14004W,ZAWARY BLUSA DAMA SURT T/S-XL,ZAWARY BLUSA DAMA SURT T/S-XL,,,,ZAWARY,,,,,,,406,466.667362,14.9427,1,0,0,,2015-08-24
01-C14013M,ZAWARY BLUSA DAMA SURT T/XXL-2XL,ZAWARY BLUSA DAMA SURT T/XXL-2XL,,,,ZAWARY,,,,,,,464.8,534.2536696,14.9427,1,0,0,,2015-08-24
01-C14021,ZAWARY BLUSA DAMA SURT T/S-XL,ZAWARY BLUSA DAMA SURT T/S-XL,,,,ZAWARY,,,,,,,542.5,623.5641475,14.9427,1,0,0,,2015-08-24
01-C14022,ZAWARY BLUSA DAMA SURT T/S-XL,ZAWARY BLUSA DAMA SURT T/S-XL,,,,ZAWARY,,,,,,,542.5,623.5641475,14.9427,1,0,0,,2015-08-24
01-C14025,ZAWARY BLUSA DAMA SURT T/S-XL,ZAWARY BLUSA DAMA SURT T/S-XL,,,,ZAWARY,,,,,,,542.5,623.5641475,14.9427,1,0,0,,2015-08-24
01-C14035X,ZAWARY BLUSA DAMA SURT T/S-XL,ZAWARY BLUSA DAMA SURT T/S-XL,,,,ZAWARY,,,,,,,464.8,534.2536696,14.9427,1,0,0,,2015-08-24
01-C14037,ZAWARY BLUSA DAMA SURT T/S-XL,ZAWARY BLUSA DAMA SURT T/S-XL,,,,ZAWARY,,,,,,,542.5,623.5641475,14.9427,1,0,0,,2015-08-24
01-C14046,ZAWARY BLUSA DAMA SURT T/S-XL,ZAWARY BLUSA DAMA SURT T/S-XL,,,,ZAWARY,,,,,,,542.5,623.5641475,14.9427,1,0,0,,2015-08-24
01-C14047X,ZAWARY BLUSA DAMA SURT T/S-XL,ZAWARY BLUSA DAMA SURT T/S-XL,,,,ZAWARY,,,,,,,464.8,534.2536696,14.9427,1,0,0,,2015-08-24
